,Stazione,Data inizio,Data fine,Strumento,NO2 (Biossido di azoto),Unità di misura,F1,F2,F3,F4
12589,DE AMICIS,20/06/2017 17.00.00,20/06/2017 18.00.00,API 200E,23.0,ug/m3,,1,1,1
12590,DE AMICIS,20/06/2017 18.00.00,20/06/2017 19.00.00,API 200E,24.0,ug/m3,,1,1,1
12591,DE AMICIS,20/06/2017 19.00.00,20/06/2017 20.00.00,API 200E,27.0,ug/m3,,1,1,1
12592,DE AMICIS,20/06/2017 20.00.00,20/06/2017 21.00.00,API 200E,36.0,ug/m3,,1,1,1
12593,DE AMICIS,20/06/2017 21.00.00,20/06/2017 22.00.00,API 200E,39.0,ug/m3,,1,1,1
12594,DE AMICIS,20/06/2017 22.00.00,20/06/2017 23.00.00,API 200E,36.0,ug/m3,,1,1,1
12595,DE AMICIS,20/06/2017 23.00.00,21/06/2017,API 200E,18.0,ug/m3,,1,1,1
12596,DE AMICIS,21/06/2017,21/06/2017 1.00.00,API 200E,16.0,ug/m3,,1,1,1
12597,DE AMICIS,21/06/2017 1.00.00,21/06/2017 2.00.00,API 200E,12.0,ug/m3,,1,1,1
12598,DE AMICIS,21/06/2017 2.00.00,21/06/2017 3.00.00,API 200E,11.0,ug/m3,,1,1,1
12599,DE AMICIS,21/06/2017 3.00.00,21/06/2017 4.00.00,API 200E,11.0,ug/m3,,1,1,1
12600,DE AMICIS,21/06/2017 4.00.00,21/06/2017 5.00.00,API 200E,,ug/m3,,-1,-1,-1
12601,DE AMICIS,21/06/2017 5.00.00,21/06/2017 6.00.00,API 200E,19.0,ug/m3,,1,1,1
12602,DE AMICIS,21/06/2017 6.00.00,21/06/2017 7.00.00,API 200E,15.0,ug/m3,,1,1,1
12603,DE AMICIS,21/06/2017 7.00.00,21/06/2017 8.00.00,API 200E,14.0,ug/m3,,1,1,1
12604,DE AMICIS,21/06/2017 8.00.00,21/06/2017 9.00.00,API 200E,13.0,ug/m3,,1,1,1
12605,DE AMICIS,21/06/2017 9.00.00,21/06/2017 10.00.00,API 200E,20.0,ug/m3,,1,1,1
12606,DE AMICIS,21/06/2017 10.00.00,21/06/2017 11.00.00,API 200E,23.0,ug/m3,,1,1,1
12607,DE AMICIS,21/06/2017 11.00.00,21/06/2017 12.00.00,API 200E,26.0,ug/m3,,1,1,1
12608,DE AMICIS,21/06/2017 12.00.00,21/06/2017 13.00.00,API 200E,21.0,ug/m3,,1,1,1
12609,DE AMICIS,21/06/2017 13.00.00,21/06/2017 14.00.00,API 200E,14.0,ug/m3,,1,1,1
12610,DE AMICIS,21/06/2017 14.00.00,21/06/2017 15.00.00,API 200E,13.0,ug/m3,,1,1,1
12611,DE AMICIS,21/06/2017 15.00.00,21/06/2017 16.00.00,API 200E,7.0,ug/m3,,1,1,1
12612,DE AMICIS,21/06/2017 16.00.00,21/06/2017 17.00.00,API 200E,9.0,ug/m3,,1,1,1
12613,DE AMICIS,21/06/2017 17.00.00,21/06/2017 18.00.00,API 200E,9.0,ug/m3,,1,1,1
12614,DE AMICIS,21/06/2017 18.00.00,21/06/2017 19.00.00,API 200E,9.0,ug/m3,,1,1,1
12615,DE AMICIS,21/06/2017 19.00.00,21/06/2017 20.00.00,API 200E,9.0,ug/m3,,1,1,1
12616,DE AMICIS,21/06/2017 20.00.00,21/06/2017 21.00.00,API 200E,22.0,ug/m3,,1,1,1
12617,DE AMICIS,21/06/2017 21.00.00,21/06/2017 22.00.00,API 200E,22.0,ug/m3,,1,1,1
12618,DE AMICIS,21/06/2017 22.00.00,21/06/2017 23.00.00,API 200E,19.0,ug/m3,,1,1,1
12619,DE AMICIS,21/06/2017 23.00.00,22/06/2017,API 200E,15.0,ug/m3,,1,1,1
12620,DE AMICIS,22/06/2017,22/06/2017 1.00.00,API 200E,9.0,ug/m3,,1,1,1
12621,DE AMICIS,22/06/2017 1.00.00,22/06/2017 2.00.00,API 200E,9.0,ug/m3,,1,1,1
12622,DE AMICIS,22/06/2017 2.00.00,22/06/2017 3.00.00,API 200E,8.0,ug/m3,,1,1,1
12623,DE AMICIS,22/06/2017 3.00.00,22/06/2017 4.00.00,API 200E,9.0,ug/m3,,1,1,1
12624,DE AMICIS,22/06/2017 4.00.00,22/06/2017 5.00.00,API 200E,,ug/m3,,-1,-1,-1
12625,DE AMICIS,22/06/2017 5.00.00,22/06/2017 6.00.00,API 200E,,ug/m3,,-1,-1,-1
12626,DE AMICIS,22/06/2017 6.00.00,22/06/2017 7.00.00,API 200E,,ug/m3,,-1,-1,-1
12627,DE AMICIS,22/06/2017 7.00.00,22/06/2017 8.00.00,API 200E,,ug/m3,,-1,-1,-1
12628,DE AMICIS,22/06/2017 8.00.00,22/06/2017 9.00.00,API 200E,,ug/m3,,-1,-1,-1
12629,DE AMICIS,22/06/2017 9.00.00,22/06/2017 10.00.00,API 200E,,ug/m3,,-1,-1,-1
12630,DE AMICIS,22/06/2017 10.00.00,22/06/2017 11.00.00,API 200E,,ug/m3,,-1,-1,-1
12631,DE AMICIS,22/06/2017 11.00.00,22/06/2017 12.00.00,API 200E,21.0,ug/m3,,1,1,1
12632,DE AMICIS,22/06/2017 12.00.00,22/06/2017 13.00.00,API 200E,17.0,ug/m3,,1,1,1
12633,DE AMICIS,22/06/2017 13.00.00,22/06/2017 14.00.00,API 200E,17.0,ug/m3,,1,1,1
12634,DE AMICIS,22/06/2017 14.00.00,22/06/2017 15.00.00,API 200E,15.0,ug/m3,,1,1,1
12635,DE AMICIS,22/06/2017 15.00.00,22/06/2017 16.00.00,API 200E,17.0,ug/m3,,1,1,1
12636,DE AMICIS,22/06/2017 16.00.00,22/06/2017 17.00.00,API 200E,25.0,ug/m3,,1,1,1
12637,DE AMICIS,22/06/2017 17.00.00,22/06/2017 18.00.00,API 200E,25.0,ug/m3,,1,1,1
12638,DE AMICIS,22/06/2017 18.00.00,22/06/2017 19.00.00,API 200E,16.0,ug/m3,,1,1,1
12639,DE AMICIS,22/06/2017 19.00.00,22/06/2017 20.00.00,API 200E,9.0,ug/m3,,1,1,1
12640,DE AMICIS,22/06/2017 20.00.00,22/06/2017 21.00.00,API 200E,7.0,ug/m3,,1,1,1
12641,DE AMICIS,22/06/2017 21.00.00,22/06/2017 22.00.00,API 200E,4.0,ug/m3,,1,1,1
12642,DE AMICIS,22/06/2017 22.00.00,22/06/2017 23.00.00,API 200E,4.0,ug/m3,,1,1,1
12643,DE AMICIS,22/06/2017 23.00.00,23/06/2017,API 200E,5.0,ug/m3,,1,1,1
12644,DE AMICIS,23/06/2017,23/06/2017 1.00.00,API 200E,4.0,ug/m3,,1,1,1
12645,DE AMICIS,23/06/2017 1.00.00,23/06/2017 2.00.00,API 200E,,ug/m3,,-1,-1,-1
12646,DE AMICIS,23/06/2017 2.00.00,23/06/2017 3.00.00,API 200E,4.0,ug/m3,,1,1,1
12647,DE AMICIS,23/06/2017 3.00.00,23/06/2017 4.00.00,API 200E,3.0,ug/m3,,1,1,1
12648,DE AMICIS,23/06/2017 4.00.00,23/06/2017 5.00.00,API 200E,9.0,ug/m3,,1,1,1
12649,DE AMICIS,23/06/2017 5.00.00,23/06/2017 6.00.00,API 200E,15.0,ug/m3,,1,1,1
12650,DE AMICIS,23/06/2017 6.00.00,23/06/2017 7.00.00,API 200E,11.0,ug/m3,,1,1,1
12651,DE AMICIS,23/06/2017 7.00.00,23/06/2017 8.00.00,API 200E,8.0,ug/m3,,1,1,1
12652,DE AMICIS,23/06/2017 8.00.00,23/06/2017 9.00.00,API 200E,7.0,ug/m3,,1,1,1
12653,DE AMICIS,23/06/2017 9.00.00,23/06/2017 10.00.00,API 200E,6.0,ug/m3,,1,1,1
12654,DE AMICIS,23/06/2017 10.00.00,23/06/2017 11.00.00,API 200E,4.0,ug/m3,,1,1,1
12655,DE AMICIS,23/06/2017 11.00.00,23/06/2017 12.00.00,API 200E,4.0,ug/m3,,1,1,1
12656,DE AMICIS,23/06/2017 12.00.00,23/06/2017 13.00.00,API 200E,5.0,ug/m3,,1,1,1
12657,DE AMICIS,23/06/2017 13.00.00,23/06/2017 14.00.00,API 200E,5.0,ug/m3,,1,1,1
12658,DE AMICIS,23/06/2017 14.00.00,23/06/2017 15.00.00,API 200E,4.0,ug/m3,,1,1,1
12659,DE AMICIS,23/06/2017 15.00.00,23/06/2017 16.00.00,API 200E,5.0,ug/m3,,1,1,1
12660,DE AMICIS,23/06/2017 16.00.00,23/06/2017 17.00.00,API 200E,6.0,ug/m3,,1,1,1
12661,DE AMICIS,23/06/2017 17.00.00,23/06/2017 18.00.00,API 200E,6.0,ug/m3,,1,1,1
12662,DE AMICIS,23/06/2017 18.00.00,23/06/2017 19.00.00,API 200E,5.0,ug/m3,,1,1,1
12663,DE AMICIS,23/06/2017 19.00.00,23/06/2017 20.00.00,API 200E,6.0,ug/m3,,1,1,1
12664,DE AMICIS,23/06/2017 20.00.00,23/06/2017 21.00.00,API 200E,7.0,ug/m3,,1,1,1
12665,DE AMICIS,23/06/2017 21.00.00,23/06/2017 22.00.00,API 200E,6.0,ug/m3,,1,1,1
12666,DE AMICIS,23/06/2017 22.00.00,23/06/2017 23.00.00,API 200E,5.0,ug/m3,,1,1,1
12667,DE AMICIS,23/06/2017 23.00.00,24/06/2017,API 200E,4.0,ug/m3,,1,1,1
12668,DE AMICIS,24/06/2017,24/06/2017 1.00.00,API 200E,4.0,ug/m3,,1,1,1
12669,DE AMICIS,24/06/2017 1.00.00,24/06/2017 2.00.00,API 200E,,ug/m3,,-1,-1,-1
12670,DE AMICIS,24/06/2017 2.00.00,24/06/2017 3.00.00,API 200E,2.0,ug/m3,,1,1,1
12671,DE AMICIS,24/06/2017 3.00.00,24/06/2017 4.00.00,API 200E,2.0,ug/m3,,1,1,1
12672,DE AMICIS,24/06/2017 4.00.00,24/06/2017 5.00.00,API 200E,3.0,ug/m3,,1,1,1
12673,DE AMICIS,24/06/2017 5.00.00,24/06/2017 6.00.00,API 200E,5.0,ug/m3,,1,1,1
12674,DE AMICIS,24/06/2017 6.00.00,24/06/2017 7.00.00,API 200E,4.0,ug/m3,,1,1,1
12675,DE AMICIS,24/06/2017 7.00.00,24/06/2017 8.00.00,API 200E,4.0,ug/m3,,1,1,1
12676,DE AMICIS,24/06/2017 8.00.00,24/06/2017 9.00.00,API 200E,5.0,ug/m3,,1,1,1
12677,DE AMICIS,24/06/2017 9.00.00,24/06/2017 10.00.00,API 200E,5.0,ug/m3,,1,1,1
12678,DE AMICIS,24/06/2017 10.00.00,24/06/2017 11.00.00,API 200E,5.0,ug/m3,,1,1,1
12679,DE AMICIS,24/06/2017 11.00.00,24/06/2017 12.00.00,API 200E,9.0,ug/m3,,1,1,1
12680,DE AMICIS,24/06/2017 12.00.00,24/06/2017 13.00.00,API 200E,3.0,ug/m3,,1,1,1
12681,DE AMICIS,24/06/2017 13.00.00,24/06/2017 14.00.00,API 200E,3.0,ug/m3,,1,1,1
12682,DE AMICIS,24/06/2017 14.00.00,24/06/2017 15.00.00,API 200E,3.0,ug/m3,,1,1,1
12683,DE AMICIS,24/06/2017 15.00.00,24/06/2017 16.00.00,API 200E,3.0,ug/m3,,1,1,1
12684,DE AMICIS,24/06/2017 16.00.00,24/06/2017 17.00.00,API 200E,3.0,ug/m3,,1,1,1
12685,DE AMICIS,24/06/2017 17.00.00,24/06/2017 18.00.00,API 200E,4.0,ug/m3,,1,1,1
12686,DE AMICIS,24/06/2017 18.00.00,24/06/2017 19.00.00,API 200E,5.0,ug/m3,,1,1,1
12687,DE AMICIS,24/06/2017 19.00.00,24/06/2017 20.00.00,API 200E,5.0,ug/m3,,1,1,1
12688,DE AMICIS,24/06/2017 20.00.00,24/06/2017 21.00.00,API 200E,4.0,ug/m3,,1,1,1
12689,DE AMICIS,24/06/2017 21.00.00,24/06/2017 22.00.00,API 200E,4.0,ug/m3,,1,1,1
12690,DE AMICIS,24/06/2017 22.00.00,24/06/2017 23.00.00,API 200E,3.0,ug/m3,,1,1,1
12691,DE AMICIS,24/06/2017 23.00.00,25/06/2017,API 200E,3.0,ug/m3,,1,1,1
12692,DE AMICIS,25/06/2017,25/06/2017 1.00.00,API 200E,2.0,ug/m3,,1,1,1
12693,DE AMICIS,25/06/2017 1.00.00,25/06/2017 2.00.00,API 200E,,ug/m3,,-1,-1,-1
12694,DE AMICIS,25/06/2017 2.00.00,25/06/2017 3.00.00,API 200E,1.0,ug/m3,,1,1,1
12695,DE AMICIS,25/06/2017 3.00.00,25/06/2017 4.00.00,API 200E,2.0,ug/m3,,1,1,1
12696,DE AMICIS,25/06/2017 4.00.00,25/06/2017 5.00.00,API 200E,2.0,ug/m3,,1,1,1
12697,DE AMICIS,25/06/2017 5.00.00,25/06/2017 6.00.00,API 200E,2.0,ug/m3,,1,1,1
12698,DE AMICIS,25/06/2017 6.00.00,25/06/2017 7.00.00,API 200E,3.0,ug/m3,,1,1,1
12699,DE AMICIS,25/06/2017 7.00.00,25/06/2017 8.00.00,API 200E,2.0,ug/m3,,1,1,1
12700,DE AMICIS,25/06/2017 8.00.00,25/06/2017 9.00.00,API 200E,2.0,ug/m3,,1,1,1
12701,DE AMICIS,25/06/2017 9.00.00,25/06/2017 10.00.00,API 200E,3.0,ug/m3,,1,1,1
12702,DE AMICIS,25/06/2017 10.00.00,25/06/2017 11.00.00,API 200E,3.0,ug/m3,,1,1,1
12703,DE AMICIS,25/06/2017 11.00.00,25/06/2017 12.00.00,API 200E,2.0,ug/m3,,1,1,1
12704,DE AMICIS,25/06/2017 12.00.00,25/06/2017 13.00.00,API 200E,1.0,ug/m3,,1,1,1
12705,DE AMICIS,25/06/2017 13.00.00,25/06/2017 14.00.00,API 200E,4.0,ug/m3,,1,1,1
12706,DE AMICIS,25/06/2017 14.00.00,25/06/2017 15.00.00,API 200E,7.0,ug/m3,,1,1,1
12707,DE AMICIS,25/06/2017 15.00.00,25/06/2017 16.00.00,API 200E,7.0,ug/m3,,1,1,1
12708,DE AMICIS,25/06/2017 16.00.00,25/06/2017 17.00.00,API 200E,10.0,ug/m3,,1,1,1
12709,DE AMICIS,25/06/2017 17.00.00,25/06/2017 18.00.00,API 200E,11.0,ug/m3,,1,1,1
12710,DE AMICIS,25/06/2017 18.00.00,25/06/2017 19.00.00,API 200E,11.0,ug/m3,,1,1,1
12711,DE AMICIS,25/06/2017 19.00.00,25/06/2017 20.00.00,API 200E,15.0,ug/m3,,1,1,1
12712,DE AMICIS,25/06/2017 20.00.00,25/06/2017 21.00.00,API 200E,15.0,ug/m3,,1,1,1
12713,DE AMICIS,25/06/2017 21.00.00,25/06/2017 22.00.00,API 200E,13.0,ug/m3,,1,1,1
12714,DE AMICIS,25/06/2017 22.00.00,25/06/2017 23.00.00,API 200E,10.0,ug/m3,,1,1,1
12715,DE AMICIS,25/06/2017 23.00.00,26/06/2017,API 200E,6.0,ug/m3,,1,1,1
12716,DE AMICIS,26/06/2017,26/06/2017 1.00.00,API 200E,20.0,ug/m3,,1,1,1
12717,DE AMICIS,26/06/2017 1.00.00,26/06/2017 2.00.00,API 200E,,ug/m3,,-1,-1,-1
12718,DE AMICIS,26/06/2017 2.00.00,26/06/2017 3.00.00,API 200E,22.0,ug/m3,,1,1,1
12719,DE AMICIS,26/06/2017 3.00.00,26/06/2017 4.00.00,API 200E,18.0,ug/m3,,1,1,1
12720,DE AMICIS,26/06/2017 4.00.00,26/06/2017 5.00.00,API 200E,15.0,ug/m3,,1,1,1
12721,DE AMICIS,26/06/2017 5.00.00,26/06/2017 6.00.00,API 200E,10.0,ug/m3,,1,1,1
12722,DE AMICIS,26/06/2017 6.00.00,26/06/2017 7.00.00,API 200E,16.0,ug/m3,,1,1,1
12723,DE AMICIS,26/06/2017 7.00.00,26/06/2017 8.00.00,API 200E,21.0,ug/m3,,1,1,1
12724,DE AMICIS,26/06/2017 8.00.00,26/06/2017 9.00.00,API 200E,19.0,ug/m3,,1,1,1
12725,DE AMICIS,26/06/2017 9.00.00,26/06/2017 10.00.00,API 200E,14.0,ug/m3,,1,1,1
12726,DE AMICIS,26/06/2017 10.00.00,26/06/2017 11.00.00,API 200E,11.0,ug/m3,,1,1,1
12727,DE AMICIS,26/06/2017 11.00.00,26/06/2017 12.00.00,API 200E,11.0,ug/m3,,1,1,1
12728,DE AMICIS,26/06/2017 12.00.00,26/06/2017 13.00.00,API 200E,12.0,ug/m3,,1,1,1
12729,DE AMICIS,26/06/2017 13.00.00,26/06/2017 14.00.00,API 200E,11.0,ug/m3,,1,1,1
12730,DE AMICIS,26/06/2017 14.00.00,26/06/2017 15.00.00,API 200E,10.0,ug/m3,,1,1,1
12731,DE AMICIS,26/06/2017 15.00.00,26/06/2017 16.00.00,API 200E,10.0,ug/m3,,1,1,1
12732,DE AMICIS,26/06/2017 16.00.00,26/06/2017 17.00.00,API 200E,17.0,ug/m3,,1,1,1
12733,DE AMICIS,26/06/2017 17.00.00,26/06/2017 18.00.00,API 200E,26.0,ug/m3,,1,1,1
12734,DE AMICIS,26/06/2017 18.00.00,26/06/2017 19.00.00,API 200E,25.0,ug/m3,,1,1,1
12735,DE AMICIS,26/06/2017 19.00.00,26/06/2017 20.00.00,API 200E,19.0,ug/m3,,1,1,1
12736,DE AMICIS,26/06/2017 20.00.00,26/06/2017 21.00.00,API 200E,22.0,ug/m3,,1,1,1
12737,DE AMICIS,26/06/2017 21.00.00,26/06/2017 22.00.00,API 200E,29.0,ug/m3,,1,1,1
12738,DE AMICIS,26/06/2017 22.00.00,26/06/2017 23.00.00,API 200E,26.0,ug/m3,,1,1,1
12739,DE AMICIS,26/06/2017 23.00.00,27/06/2017,API 200E,21.0,ug/m3,,1,1,1
12740,DE AMICIS,27/06/2017,27/06/2017 1.00.00,API 200E,16.0,ug/m3,,1,1,1
12741,DE AMICIS,27/06/2017 1.00.00,27/06/2017 2.00.00,API 200E,,ug/m3,,-1,-1,-1
12742,DE AMICIS,27/06/2017 2.00.00,27/06/2017 3.00.00,API 200E,9.0,ug/m3,,1,1,1
12743,DE AMICIS,27/06/2017 3.00.00,27/06/2017 4.00.00,API 200E,19.0,ug/m3,,1,1,1
12744,DE AMICIS,27/06/2017 4.00.00,27/06/2017 5.00.00,API 200E,23.0,ug/m3,,1,1,1
12745,DE AMICIS,27/06/2017 5.00.00,27/06/2017 6.00.00,API 200E,21.0,ug/m3,,1,1,1
12746,DE AMICIS,27/06/2017 6.00.00,27/06/2017 7.00.00,API 200E,23.0,ug/m3,,1,1,1
12747,DE AMICIS,27/06/2017 7.00.00,27/06/2017 8.00.00,API 200E,24.0,ug/m3,,1,1,1
12748,DE AMICIS,27/06/2017 8.00.00,27/06/2017 9.00.00,API 200E,36.0,ug/m3,,1,1,1
12749,DE AMICIS,27/06/2017 9.00.00,27/06/2017 10.00.00,API 200E,29.0,ug/m3,,1,1,1
12750,DE AMICIS,27/06/2017 10.00.00,27/06/2017 11.00.00,API 200E,34.0,ug/m3,,1,1,1
12751,DE AMICIS,27/06/2017 11.00.00,27/06/2017 12.00.00,API 200E,23.0,ug/m3,,1,1,1
12752,DE AMICIS,27/06/2017 12.00.00,27/06/2017 13.00.00,API 200E,12.0,ug/m3,,1,1,1
12753,DE AMICIS,27/06/2017 13.00.00,27/06/2017 14.00.00,API 200E,9.0,ug/m3,,1,1,1
12754,DE AMICIS,27/06/2017 14.00.00,27/06/2017 15.00.00,API 200E,13.0,ug/m3,,1,1,1
12755,DE AMICIS,27/06/2017 15.00.00,27/06/2017 16.00.00,API 200E,15.0,ug/m3,,1,1,1
12756,DE AMICIS,27/06/2017 16.00.00,27/06/2017 17.00.00,API 200E,13.0,ug/m3,,1,1,1
12757,DE AMICIS,27/06/2017 17.00.00,27/06/2017 18.00.00,API 200E,14.0,ug/m3,,1,1,1
12758,DE AMICIS,27/06/2017 18.00.00,27/06/2017 19.00.00,API 200E,22.0,ug/m3,,1,1,1
12759,DE AMICIS,27/06/2017 19.00.00,27/06/2017 20.00.00,API 200E,14.0,ug/m3,,1,1,1
12760,DE AMICIS,27/06/2017 20.00.00,27/06/2017 21.00.00,API 200E,14.0,ug/m3,,1,1,1
12761,DE AMICIS,27/06/2017 21.00.00,27/06/2017 22.00.00,API 200E,12.0,ug/m3,,1,1,1
12762,DE AMICIS,27/06/2017 22.00.00,27/06/2017 23.00.00,API 200E,12.0,ug/m3,,1,1,1
12763,DE AMICIS,27/06/2017 23.00.00,28/06/2017,API 200E,12.0,ug/m3,,1,1,1
12764,DE AMICIS,28/06/2017,28/06/2017 1.00.00,API 200E,8.0,ug/m3,,1,1,1
12765,DE AMICIS,28/06/2017 1.00.00,28/06/2017 2.00.00,API 200E,,ug/m3,,-1,-1,-1
12766,DE AMICIS,28/06/2017 2.00.00,28/06/2017 3.00.00,API 200E,6.0,ug/m3,,1,1,1
12767,DE AMICIS,28/06/2017 3.00.00,28/06/2017 4.00.00,API 200E,7.0,ug/m3,,1,1,1
12768,DE AMICIS,28/06/2017 4.00.00,28/06/2017 5.00.00,API 200E,12.0,ug/m3,,1,1,1
12769,DE AMICIS,28/06/2017 5.00.00,28/06/2017 6.00.00,API 200E,25.0,ug/m3,,1,1,1
12770,DE AMICIS,28/06/2017 6.00.00,28/06/2017 7.00.00,API 200E,18.0,ug/m3,,1,1,1
12771,DE AMICIS,28/06/2017 7.00.00,28/06/2017 8.00.00,API 200E,4.0,ug/m3,,1,1,1
12772,DE AMICIS,28/06/2017 8.00.00,28/06/2017 9.00.00,API 200E,3.0,ug/m3,,1,1,1
12773,DE AMICIS,28/06/2017 9.00.00,28/06/2017 10.00.00,API 200E,4.0,ug/m3,,1,1,1
12774,DE AMICIS,28/06/2017 10.00.00,28/06/2017 11.00.00,API 200E,7.0,ug/m3,,1,1,1
12775,DE AMICIS,28/06/2017 11.00.00,28/06/2017 12.00.00,API 200E,11.0,ug/m3,,1,1,1
12776,DE AMICIS,28/06/2017 12.00.00,28/06/2017 13.00.00,API 200E,8.0,ug/m3,,1,1,1
12777,DE AMICIS,28/06/2017 13.00.00,28/06/2017 14.00.00,API 200E,10.0,ug/m3,,1,1,1
12778,DE AMICIS,28/06/2017 14.00.00,28/06/2017 15.00.00,API 200E,8.0,ug/m3,,1,1,1
12779,DE AMICIS,28/06/2017 15.00.00,28/06/2017 16.00.00,API 200E,20.0,ug/m3,,1,1,1
12780,DE AMICIS,28/06/2017 16.00.00,28/06/2017 17.00.00,API 200E,15.0,ug/m3,,1,1,1
12781,DE AMICIS,28/06/2017 17.00.00,28/06/2017 18.00.00,API 200E,15.0,ug/m3,,1,1,1
12782,DE AMICIS,28/06/2017 18.00.00,28/06/2017 19.00.00,API 200E,11.0,ug/m3,,1,1,1
12783,DE AMICIS,28/06/2017 19.00.00,28/06/2017 20.00.00,API 200E,18.0,ug/m3,,1,1,1
12784,DE AMICIS,28/06/2017 20.00.00,28/06/2017 21.00.00,API 200E,17.0,ug/m3,,1,1,1
12785,DE AMICIS,28/06/2017 21.00.00,28/06/2017 22.00.00,API 200E,17.0,ug/m3,,1,1,1
12786,DE AMICIS,28/06/2017 22.00.00,28/06/2017 23.00.00,API 200E,12.0,ug/m3,,1,1,1
12787,DE AMICIS,28/06/2017 23.00.00,29/06/2017,API 200E,3.0,ug/m3,,1,1,1
12788,DE AMICIS,29/06/2017,29/06/2017 1.00.00,API 200E,3.0,ug/m3,,1,1,1
12789,DE AMICIS,29/06/2017 1.00.00,29/06/2017 2.00.00,API 200E,,ug/m3,,-1,-1,-1
12790,DE AMICIS,29/06/2017 2.00.00,29/06/2017 3.00.00,API 200E,2.0,ug/m3,,1,1,1
12791,DE AMICIS,29/06/2017 3.00.00,29/06/2017 4.00.00,API 200E,3.0,ug/m3,,1,1,1
12792,DE AMICIS,29/06/2017 4.00.00,29/06/2017 5.00.00,API 200E,3.0,ug/m3,,1,1,1
12793,DE AMICIS,29/06/2017 5.00.00,29/06/2017 6.00.00,API 200E,3.0,ug/m3,,1,1,1
12794,DE AMICIS,29/06/2017 6.00.00,29/06/2017 7.00.00,API 200E,4.0,ug/m3,,1,1,1
12795,DE AMICIS,29/06/2017 7.00.00,29/06/2017 8.00.00,API 200E,4.0,ug/m3,,1,1,1
12796,DE AMICIS,29/06/2017 8.00.00,29/06/2017 9.00.00,API 200E,4.0,ug/m3,,1,1,1
12797,DE AMICIS,29/06/2017 9.00.00,29/06/2017 10.00.00,API 200E,5.0,ug/m3,,1,1,1
12798,DE AMICIS,29/06/2017 10.00.00,29/06/2017 11.00.00,API 200E,5.0,ug/m3,,1,1,1
12799,DE AMICIS,29/06/2017 11.00.00,29/06/2017 12.00.00,API 200E,3.0,ug/m3,,1,1,1
12800,DE AMICIS,29/06/2017 12.00.00,29/06/2017 13.00.00,API 200E,4.0,ug/m3,,1,1,1
12801,DE AMICIS,29/06/2017 13.00.00,29/06/2017 14.00.00,API 200E,3.0,ug/m3,,1,1,1
12802,DE AMICIS,29/06/2017 14.00.00,29/06/2017 15.00.00,API 200E,3.0,ug/m3,,1,1,1
12803,DE AMICIS,29/06/2017 15.00.00,29/06/2017 16.00.00,API 200E,3.0,ug/m3,,1,1,1
12804,DE AMICIS,29/06/2017 16.00.00,29/06/2017 17.00.00,API 200E,3.0,ug/m3,,1,1,1
12805,DE AMICIS,29/06/2017 17.00.00,29/06/2017 18.00.00,API 200E,4.0,ug/m3,,1,1,1
12806,DE AMICIS,29/06/2017 18.00.00,29/06/2017 19.00.00,API 200E,4.0,ug/m3,,1,1,1
12807,DE AMICIS,29/06/2017 19.00.00,29/06/2017 20.00.00,API 200E,3.0,ug/m3,,1,1,1
12808,DE AMICIS,29/06/2017 20.00.00,29/06/2017 21.00.00,API 200E,5.0,ug/m3,,1,1,1
12809,DE AMICIS,29/06/2017 21.00.00,29/06/2017 22.00.00,API 200E,7.0,ug/m3,,1,1,1
12810,DE AMICIS,29/06/2017 22.00.00,29/06/2017 23.00.00,API 200E,6.0,ug/m3,,1,1,1
12811,DE AMICIS,29/06/2017 23.00.00,30/06/2017,API 200E,3.0,ug/m3,,1,1,1
12812,DE AMICIS,30/06/2017,30/06/2017 1.00.00,API 200E,4.0,ug/m3,,1,1,1
12813,DE AMICIS,30/06/2017 1.00.00,30/06/2017 2.00.00,API 200E,,ug/m3,,-1,-1,-1
12814,DE AMICIS,30/06/2017 2.00.00,30/06/2017 3.00.00,API 200E,3.0,ug/m3,,1,1,1
12815,DE AMICIS,30/06/2017 3.00.00,30/06/2017 4.00.00,API 200E,4.0,ug/m3,,1,1,1
12816,DE AMICIS,30/06/2017 4.00.00,30/06/2017 5.00.00,API 200E,5.0,ug/m3,,1,1,1
12817,DE AMICIS,30/06/2017 5.00.00,30/06/2017 6.00.00,API 200E,7.0,ug/m3,,1,1,1
12818,DE AMICIS,30/06/2017 6.00.00,30/06/2017 7.00.00,API 200E,8.0,ug/m3,,1,1,1
12819,DE AMICIS,30/06/2017 7.00.00,30/06/2017 8.00.00,API 200E,16.0,ug/m3,,1,1,1
12820,DE AMICIS,30/06/2017 8.00.00,30/06/2017 9.00.00,API 200E,16.0,ug/m3,,1,1,1
12821,DE AMICIS,30/06/2017 9.00.00,30/06/2017 10.00.00,API 200E,9.0,ug/m3,,1,1,1
12822,DE AMICIS,30/06/2017 10.00.00,30/06/2017 11.00.00,API 200E,7.0,ug/m3,,1,1,1
12823,DE AMICIS,30/06/2017 11.00.00,30/06/2017 12.00.00,API 200E,6.0,ug/m3,,1,1,1
12824,DE AMICIS,30/06/2017 12.00.00,30/06/2017 13.00.00,API 200E,5.0,ug/m3,,1,1,1
12825,DE AMICIS,30/06/2017 13.00.00,30/06/2017 14.00.00,API 200E,5.0,ug/m3,,1,1,1
12826,DE AMICIS,30/06/2017 14.00.00,30/06/2017 15.00.00,API 200E,8.0,ug/m3,,1,1,1
